x y V
3.000000000000000000e+00 1.000000000000000000e+00 4.611537987794807614e-01
3.100000000000000089e+00 1.000000000000000000e+00 4.662056851279190450e-01
3.200000000000000178e+00 1.000000000000000000e+00 4.704630705623132347e-01
3.300000000000000266e+00 1.000000000000000000e+00 4.740171445126656335e-01
3.400000000000000355e+00 1.000000000000000000e+00 4.769466884535030204e-01
3.500000000000000000e+00 1.000000000000000000e+00 4.793182767166221936e-01
3.600000000000000089e+00 1.000000000000000000e+00 4.811867835487160239e-01
3.700000000000000178e+00 1.000000000000000000e+00 4.825960051811216678e-01
3.800000000000000266e+00 1.000000000000000000e+00 4.835792745132269088e-01
3.900000000000000355e+00 1.000000000000000000e+00 4.841599928123568874e-01
4.000000000000000000e+00 1.000000000000000000e+00 4.843520335093122742e-01
4.100000000000000533e+00 1.000000000000000000e+00 4.841599928123563323e-01
4.200000000000000178e+00 1.000000000000000000e+00 4.835792745132259651e-01
4.299999999999999822e+00 1.000000000000000000e+00 4.825960051811201690e-01
4.400000000000000355e+00 1.000000000000000000e+00 4.811867835487142475e-01
4.500000000000000000e+00 1.000000000000000000e+00 4.793182767166201952e-01
4.600000000000000533e+00 1.000000000000000000e+00 4.769466884535007445e-01
4.700000000000000178e+00 1.000000000000000000e+00 4.740171445126627470e-01
4.800000000000000711e+00 1.000000000000000000e+00 4.704630705623102371e-01
4.900000000000000355e+00 1.000000000000000000e+00 4.662056851279161585e-01
5.000000000000000000e+00 1.000000000000000000e+00 4.611537987794779303e-01
5.100000000000000533e+00 1.000000000000000000e+00 4.552042071864823014e-01
5.200000000000000178e+00 1.000000000000000000e+00 4.482430915787711800e-01
5.300000000000000711e+00 1.000000000000000000e+00 4.401489873123667351e-01
5.400000000000000355e+00 1.000000000000000000e+00 4.307980190339761872e-01
5.500000000000000000e+00 1.000000000000000000e+00 4.200721581931706750e-01
5.600000000000000533e+00 1.000000000000000000e+00 4.078711035358750792e-01
5.700000000000000178e+00 1.000000000000000000e+00 3.941278206707365395e-01
5.800000000000000711e+00 1.000000000000000000e+00 3.788265929856488579e-01
5.900000000000000355e+00 1.000000000000000000e+00 3.620205862338436442e-01
6.000000000000000000e+00 1.000000000000000000e+00 3.438438696135057704e-01
6.100000000000000533e+00 1.000000000000000000e+00 3.245118818319182030e-01
6.200000000000000178e+00 1.000000000000000000e+00 3.043064135251737357e-01
6.300000000000000711e+00 1.000000000000000000e+00 2.835470561090180919e-01
6.400000000000000355e+00 1.000000000000000000e+00 2.625574661233124329e-01
6.500000000000000000e+00 1.000000000000000000e+00 2.416356694580063524e-01
6.600000000000000533e+00 1.000000000000000000e+00 2.210338687239761790e-01
6.700000000000000178e+00 1.000000000000000000e+00 2.009487018579518836e-01
6.800000000000000711e+00 1.000000000000000000e+00 1.815200013305233173e-01
6.900000000000000355e+00 1.000000000000000000e+00 1.628351123159865743e-01
7.000000000000000000e+00 1.000000000000000000e+00 1.449360677375739481e-01
7.100000000000000533e+00 1.000000000000000000e+00 1.278276508993515803e-01
7.200000000000000178e+00 1.000000000000000000e+00 1.114851387541263977e-01
7.300000000000000711e+00 1.000000000000000000e+00 9.586111438973865528e-02
7.400000000000000355e+00 1.000000000000000000e+00 8.089113154217905666e-02
7.500000000000000000e+00 1.000000000000000000e+00 6.649824207301377466e-02
7.600000000000000533e+00 1.000000000000000000e+00 5.259651088432981680e-02
7.700000000000000178e+00 1.000000000000000000e+00 3.909368650094356690e-02
7.800000000000000711e+00 1.000000000000000000e+00 2.589320156603561879e-02
7.900000000000000355e+00 1.000000000000000000e+00 1.289566615513914466e-02
8.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.100000000000000089e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.100000000000000089e+00 1.382737653925319304e-02
2.000000000000000111e-01 1.100000000000000089e+00 2.777165959757282171e-02
3.000000000000000444e-01 1.100000000000000089e+00 4.194926044614592092e-02
4.000000000000000222e-01 1.100000000000000089e+00 5.647547926900721438e-02
5.000000000000000000e-01 1.100000000000000089e+00 7.146363805323834029e-02
6.000000000000000888e-01 1.100000000000000089e+00 8.702381118781533920e-02
7.000000000000000666e-01 1.100000000000000089e+00 1.032609722064614655e-01
8.000000000000000444e-01 1.100000000000000089e+00 1.202723355758892748e-01
9.000000000000000222e-01 1.100000000000000089e+00 1.381436281533738597e-01
1.000000000000000000e+00 1.100000000000000089e+00 1.569439866040534537e-01
1.100000000000000089e+00 1.100000000000000089e+00 1.767191674913449750e-01
1.200000000000000178e+00 1.100000000000000089e+00 1.974828193086487216e-01
1.300000000000000044e+00 1.100000000000000089e+00 2.192057744471352931e-01
1.400000000000000133e+00 1.100000000000000089e+00 2.418037847644923799e-01
1.500000000000000000e+00 1.100000000000000089e+00 2.651249805393034453e-01
1.600000000000000089e+00 1.100000000000000089e+00 2.889396677146578996e-01
1.700000000000000178e+00 1.100000000000000089e+00 3.129367638685163766e-01
1.800000000000000044e+00 1.100000000000000089e+00 3.367325568227299559e-01
1.900000000000000133e+00 1.100000000000000089e+00 3.598970575936028538e-01
2.000000000000000000e+00 1.100000000000000089e+00 3.819988880878992799e-01
2.100000000000000089e+00 1.100000000000000089e+00 4.026604551858482539e-01
2.200000000000000178e+00 1.100000000000000089e+00 4.216052348128548344e-01
2.300000000000000266e+00 1.100000000000000089e+00 4.386791860948342503e-01
2.400000000000000355e+00 1.100000000000000089e+00 4.538443144448917055e-01
2.500000000000000000e+00 1.100000000000000089e+00 4.671545037033566494e-01
2.600000000000000089e+00 1.100000000000000089e+00 4.787256595417150318e-01
2.700000000000000178e+00 1.100000000000000089e+00 4.887083918324809928e-01
2.800000000000000266e+00 1.100000000000000089e+00 4.972668772666817283e-01
2.900000000000000355e+00 1.100000000000000089e+00 5.045643848449459234e-01
3.000000000000000000e+00 1.100000000000000089e+00 5.107544128995518129e-01
3.100000000000000089e+00 1.100000000000000089e+00 5.159759503001669634e-01
3.200000000000000178e+00 1.100000000000000089e+00 5.203514888187295018e-01
3.300000000000000266e+00 1.100000000000000089e+00 5.239867196007824690e-01
3.400000000000000355e+00 1.100000000000000089e+00 5.269711631736158086e-01
3.500000000000000000e+00 1.100000000000000089e+00 5.293792403835966276e-01
3.600000000000000089e+00 1.100000000000000089e+00 5.312714784493062226e-01
3.700000000000000178e+00 1.100000000000000089e+00 5.326956717990226631e-01
3.800000000000000266e+00 1.100000000000000089e+00 5.336878970142139300e-01
3.900000000000000355e+00 1.100000000000000089e+00 5.342733292385604127e-01
4.000000000000000000e+00 1.100000000000000089e+00 5.344668347938548170e-01
4.100000000000000533e+00 1.100000000000000089e+00 5.342733292385599686e-01
4.200000000000000178e+00 1.100000000000000089e+00 5.336878970142131529e-01
4.299999999999999822e+00 1.100000000000000089e+00 5.326956717990214418e-01
4.400000000000000355e+00 1.100000000000000089e+00 5.312714784493047793e-01
4.500000000000000000e+00 1.100000000000000089e+00 5.293792403835947402e-01
4.600000000000000533e+00 1.100000000000000089e+00 5.269711631736136992e-01
4.700000000000000178e+00 1.100000000000000089e+00 5.239867196007799155e-01
4.800000000000000711e+00 1.100000000000000089e+00 5.203514888187270593e-01
4.900000000000000355e+00 1.100000000000000089e+00 5.159759503001646319e-01
5.000000000000000000e+00 1.100000000000000089e+00 5.107544128995492594e-01
5.100000000000000533e+00 1.100000000000000089e+00 5.045643848449431479e-01
5.200000000000000178e+00 1.100000000000000089e+00 4.972668772666786752e-01
5.300000000000000711e+00 1.100000000000000089e+00 4.887083918324778842e-01
5.400000000000000355e+00 1.100000000000000089e+00 4.787256595417123672e-01
5.500000000000000000e+00 1.100000000000000089e+00 4.671545037033542624e-01
5.600000000000000533e+00 1.100000000000000089e+00 4.538443144448892075e-01
5.700000000000000178e+00 1.100000000000000089e+00 4.386791860948316413e-01
5.800000000000000711e+00 1.100000000000000089e+00 4.216052348128523364e-01
5.900000000000000355e+00 1.100000000000000089e+00 4.026604551858461445e-01
6.000000000000000000e+00 1.100000000000000089e+00 3.819988880878976145e-01
6.100000000000000533e+00 1.100000000000000089e+00 3.598970575936012439e-01
6.200000000000000178e+00 1.100000000000000089e+00 3.367325568227284016e-01
6.300000000000000711e+00 1.100000000000000089e+00 3.129367638685149333e-01
6.400000000000000355e+00 1.100000000000000089e+00 2.889396677146566783e-01
6.500000000000000000e+00 1.100000000000000089e+00 2.651249805393025571e-01
6.600000000000000533e+00 1.100000000000000089e+00 2.418037847644913807e-01
6.700000000000000178e+00 1.100000000000000089e+00 2.192057744471344605e-01
6.800000000000000711e+00 1.100000000000000089e+00 1.974828193086479167e-01
6.900000000000000355e+00 1.100000000000000089e+00 1.767191674913443644e-01
7.000000000000000000e+00 1.100000000000000089e+00 1.569439866040530096e-01
7.100000000000000533e+00 1.100000000000000089e+00 1.381436281533734156e-01
7.200000000000000178e+00 1.100000000000000089e+00 1.202723355758889279e-01
7.300000000000000711e+00 1.100000000000000089e+00 1.032609722064611185e-01
7.400000000000000355e+00 1.100000000000000089e+00 8.702381118781507552e-02
7.500000000000000000e+00 1.100000000000000089e+00 7.146363805323815988e-02
7.600000000000000533e+00 1.100000000000000089e+00 5.647547926900702009e-02
7.700000000000000178e+00 1.100000000000000089e+00 4.194926044614579602e-02
7.800000000000000711e+00 1.100000000000000089e+00 2.777165959757264824e-02
7.900000000000000355e+00 1.100000000000000089e+00 1.382737653925310804e-02
8.000000000000000000e+00 1.100000000000000089e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.200000000000000178e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.200000000000000178e+00 1.464218040430071387e-02
2.000000000000000111e-01 1.200000000000000178e+00 2.941679983885633204e-02
3.000000000000000444e-01 1.200000000000000178e+00 4.445621641705990029e-02
4.000000000000000222e-01 1.200000000000000178e+00 5.989250769231457827e-02
5.000000000000000000e-01 1.200000000000000178e+00 7.585701968311672760e-02
6.000000000000000888e-01 1.200000000000000178e+00 9.247950294938217519e-02
7.000000000000000666e-01 1.200000000000000178e+00 1.098866276724022178e-01
8.000000000000000444e-01 1.200000000000000178e+00 1.281996031895948629e-01
9.000000000000000222e-01 1.200000000000000178e+00 1.475305395342005887e-01
1.000000000000000000e+00 1.200000000000000178e+00 1.679770830339203380e-01
1.100000000000000089e+00 1.200000000000000178e+00 1.896147517366904012e-01
1.200000000000000178e+00 1.200000000000000178e+00 2.124863339655903571e-01
1.300000000000000044e+00 1.200000000000000178e+00 2.365877918574470773e-01
1.400000000000000133e+00 1.200000000000000178e+00 2.618505153475534364e-01
1.500000000000000000e+00 1.200000000000000178e+00 2.881208002200561502e-01
1.600000000000000089e+00 1.200000000000000178e+00 3.151394603274977335e-01
1.700000000000000178e+00 1.200000000000000178e+00 3.425277748276581713e-01
1.800000000000000044e+00 1.200000000000000178e+00 3.697899923036249703e-01
1.900000000000000133e+00 1.200000000000000178e+00 3.963449036318622554e-01
2.000000000000000000e+00 1.200000000000000178e+00 4.215941699586385205e-01
2.100000000000000089e+00 1.200000000000000178e+00 4.450171116087929812e-01
2.200000000000000178e+00 1.200000000000000178e+00 4.662547049850851444e-01
2.300000000000000266e+00 1.200000000000000178e+00 4.851393744508510908e-01
2.400000000000000355e+00 1.200000000000000178e+00 5.016724644454982895e-01
2.500000000000000000e+00 1.200000000000000178e+00 5.159758826336467985e-01
2.600000000000000089e+00 1.200000000000000178e+00 5.282417235970440217e-01
2.700000000000000178e+00 1.200000000000000178e+00 5.386920432091576449e-01
2.800000000000000266e+00 1.200000000000000178e+00 5.475516408105252086e-01
2.900000000000000355e+00 1.200000000000000178e+00 5.550320420270651312e-01
3.000000000000000000e+00 1.200000000000000178e+00 5.613235176736135479e-01
3.100000000000000089e+00 1.200000000000000178e+00 5.665922143544683820e-01
3.200000000000000178e+00 1.200000000000000178e+00 5.709802148116553955e-01
3.300000000000000266e+00 1.200000000000000178e+00 5.746070818981185990e-01
3.400000000000000355e+00 1.200000000000000178e+00 5.775720042565812840e-01
3.500000000000000000e+00 1.200000000000000178e+00 5.799560431948423966e-01
3.600000000000000089e+00 1.200000000000000178e+00 5.818242180658897977e-01
3.700000000000000178e+00 1.200000000000000178e+00 5.832273065514488319e-01
3.800000000000000266e+00 1.200000000000000178e+00 5.842033125060457355e-01
3.900000000000000355e+00 1.200000000000000178e+00 5.847785923338155722e-01
4.000000000000000000e+00 1.200000000000000178e+00 5.849686471889867789e-01
4.100000000000000533e+00 1.200000000000000178e+00 5.847785923338152392e-01
4.200000000000000178e+00 1.200000000000000178e+00 5.842033125060452914e-01
4.299999999999999822e+00 1.200000000000000178e+00 5.832273065514478327e-01
4.400000000000000355e+00 1.200000000000000178e+00 5.818242180658885765e-01
4.500000000000000000e+00 1.200000000000000178e+00 5.799560431948405093e-01
4.600000000000000533e+00 1.200000000000000178e+00 5.775720042565792856e-01
4.700000000000000178e+00 1.200000000000000178e+00 5.746070818981166006e-01
4.800000000000000711e+00 1.200000000000000178e+00 5.709802148116532861e-01
4.900000000000000355e+00 1.200000000000000178e+00 5.665922143544660505e-01
5.000000000000000000e+00 1.200000000000000178e+00 5.613235176736109944e-01
5.100000000000000533e+00 1.200000000000000178e+00 5.550320420270623556e-01
5.200000000000000178e+00 1.200000000000000178e+00 5.475516408105225441e-01
5.300000000000000711e+00 1.200000000000000178e+00 5.386920432091547584e-01
5.400000000000000355e+00 1.200000000000000178e+00 5.282417235970413572e-01
5.500000000000000000e+00 1.200000000000000178e+00 5.159758826336444670e-01
5.600000000000000533e+00 1.200000000000000178e+00 5.016724644454959581e-01
5.700000000000000178e+00 1.200000000000000178e+00 4.851393744508488148e-01
5.800000000000000711e+00 1.200000000000000178e+00 4.662547049850829795e-01
5.900000000000000355e+00 1.200000000000000178e+00 4.450171116087910383e-01
6.000000000000000000e+00 1.200000000000000178e+00 4.215941699586370217e-01
6.100000000000000533e+00 1.200000000000000178e+00 3.963449036318609231e-01
6.200000000000000178e+00 1.200000000000000178e+00 3.697899923036237491e-01
6.300000000000000711e+00 1.200000000000000178e+00 3.425277748276571166e-01
6.400000000000000355e+00 1.200000000000000178e+00 3.151394603274969008e-01
6.500000000000000000e+00 1.200000000000000178e+00 2.881208002200555396e-01
6.600000000000000533e+00 1.200000000000000178e+00 2.618505153475525482e-01
6.700000000000000178e+00 1.200000000000000178e+00 2.365877918574465222e-01
6.800000000000000711e+00 1.200000000000000178e+00 2.124863339655898020e-01
6.900000000000000355e+00 1.200000000000000178e+00 1.896147517366899848e-01
7.000000000000000000e+00 1.200000000000000178e+00 1.679770830339200882e-01
7.100000000000000533e+00 1.200000000000000178e+00 1.475305395342002557e-01
7.200000000000000178e+00 1.200000000000000178e+00 1.281996031895946131e-01
7.300000000000000711e+00 1.200000000000000178e+00 1.098866276724019264e-01
7.400000000000000355e+00 1.200000000000000178e+00 9.247950294938196703e-02
7.500000000000000000e+00 1.200000000000000178e+00 7.585701968311663046e-02
7.600000000000000533e+00 1.200000000000000178e+00 5.989250769231444643e-02
7.700000000000000178e+00 1.200000000000000178e+00 4.445621641705983784e-02
7.800000000000000711e+00 1.200000000000000178e+00 2.941679983885620020e-02
7.900000000000000355e+00 1.200000000000000178e+00 1.464218040430064621e-02
8.000000000000000000e+00 1.200000000000000178e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.300000000000000044e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.300000000000000044e+00 1.532454523909332345e-02
2.000000000000000111e-01 1.300000000000000044e+00 3.079714293649190443e-02
3.000000000000000444e-01 1.300000000000000044e+00 4.656629769092277688e-02
4.000000000000000222e-01 1.300000000000000044e+00 6.278131540007450551e-02
5.000000000000000000e-01 1.300000000000000044e+00 7.959243003753188606e-02
6.000000000000000888e-01 1.300000000000000044e+00 9.715055325419441612e-02
7.000000000000000666e-01 1.300000000000000044e+00 1.156064323441703401e-01
8.000000000000000444e-01 1.300000000000000044e+00 1.351089099758873702e-01
9.000000000000000222e-01 1.300000000000000044e+00 1.558018437599132666e-01
1.000000000000000000e+00 1.300000000000000044e+00 1.778190542607370195e-01
1.100000000000000089e+00 1.300000000000000044e+00 2.012764224559059345e-01
1.200000000000000178e+00 1.300000000000000044e+00 2.262599729595753950e-01
1.300000000000000044e+00 1.300000000000000044e+00 2.528085436695094446e-01
1.400000000000000133e+00 1.300000000000000044e+00 2.808896845482180549e-01
1.500000000000000000e+00 1.300000000000000044e+00 3.103682446658700411e-01
1.600000000000000089e+00 1.300000000000000044e+00 3.409695985476188240e-01
1.700000000000000178e+00 1.300000000000000044e+00 3.722448828109939378e-01
1.800000000000000044e+00 1.300000000000000044e+00 4.035547339322490545e-01
1.900000000000000133e+00 1.300000000000000044e+00 4.340983946715828434e-01
2.000000000000000000e+00 1.300000000000000044e+00 4.630157765059998431e-01
2.100000000000000089e+00 1.300000000000000044e+00 4.895591163055995620e-01
2.200000000000000178e+00 1.300000000000000044e+00 5.132570990678416711e-01
2.300000000000000266e+00 1.300000000000000044e+00 5.339511422779865679e-01
2.400000000000000355e+00 1.300000000000000044e+00 5.517302862526032303e-01
2.500000000000000000e+00 1.300000000000000044e+00 5.668348387886883444e-01
2.600000000000000089e+00 1.300000000000000044e+00 5.795733090036562229e-01
2.700000000000000178e+00 1.300000000000000044e+00 5.902664165965803011e-01
2.800000000000000266e+00 1.300000000000000044e+00 5.992156007391964412e-01
2.900000000000000355e+00 1.300000000000000044e+00 6.066886247791752895e-01
3.000000000000000000e+00 1.300000000000000044e+00 6.129154014133686434e-01
3.100000000000000089e+00 1.300000000000000044e+00 6.180891746324371772e-01
3.200000000000000178e+00 1.300000000000000044e+00 6.223700741753052101e-01
3.300000000000000266e+00 1.300000000000000044e+00 6.258893889234552477e-01
3.400000000000000355e+00 1.300000000000000044e+00 6.287537287597477764e-01
3.500000000000000000e+00 1.300000000000000044e+00 6.310487100733011001e-01
3.600000000000000089e+00 1.300000000000000044e+00 6.328420440679620729e-01
3.700000000000000178e+00 1.300000000000000044e+00 6.341860238348369094e-01
3.800000000000000266e+00 1.300000000000000044e+00 6.351194541247050518e-01
3.900000000000000355e+00 1.300000000000000044e+00 6.356690804016693619e-01
4.000000000000000000e+00 1.300000000000000044e+00 6.358505692944615983e-01
4.100000000000000533e+00 1.300000000000000044e+00 6.356690804016690288e-01
4.200000000000000178e+00 1.300000000000000044e+00 6.351194541247044967e-01
4.299999999999999822e+00 1.300000000000000044e+00 6.341860238348361323e-01
4.400000000000000355e+00 1.300000000000000044e+00 6.328420440679608516e-01
4.500000000000000000e+00 1.300000000000000044e+00 6.310487100732995458e-01
4.600000000000000533e+00 1.300000000000000044e+00 6.287537287597462221e-01
4.700000000000000178e+00 1.300000000000000044e+00 6.258893889234535823e-01
4.800000000000000711e+00 1.300000000000000044e+00 6.223700741753033228e-01
4.900000000000000355e+00 1.300000000000000044e+00 6.180891746324350677e-01
5.000000000000000000e+00 1.300000000000000044e+00 6.129154014133662010e-01
5.100000000000000533e+00 1.300000000000000044e+00 6.066886247791728470e-01
5.200000000000000178e+00 1.300000000000000044e+00 5.992156007391941097e-01
5.300000000000000711e+00 1.300000000000000044e+00 5.902664165965777476e-01
5.400000000000000355e+00 1.300000000000000044e+00 5.795733090036536694e-01
5.500000000000000000e+00 1.300000000000000044e+00 5.668348387886861239e-01
5.600000000000000533e+00 1.300000000000000044e+00 5.517302862526008989e-01
5.700000000000000178e+00 1.300000000000000044e+00 5.339511422779843475e-01
5.800000000000000711e+00 1.300000000000000044e+00 5.132570990678395617e-01
5.900000000000000355e+00 1.300000000000000044e+00 4.895591163055977857e-01
6.000000000000000000e+00 1.300000000000000044e+00 4.630157765059983999e-01
6.100000000000000533e+00 1.300000000000000044e+00 4.340983946715815667e-01
6.200000000000000178e+00 1.300000000000000044e+00 4.035547339322481664e-01
6.300000000000000711e+00 1.300000000000000044e+00 3.722448828109929941e-01
6.400000000000000355e+00 1.300000000000000044e+00 3.409695985476181579e-01
6.500000000000000000e+00 1.300000000000000044e+00 3.103682446658696525e-01
6.600000000000000533e+00 1.300000000000000044e+00 2.808896845482173887e-01
6.700000000000000178e+00 1.300000000000000044e+00 2.528085436695090005e-01
6.800000000000000711e+00 1.300000000000000044e+00 2.262599729595748677e-01
6.900000000000000355e+00 1.300000000000000044e+00 2.012764224559056014e-01
7.000000000000000000e+00 1.300000000000000044e+00 1.778190542607368529e-01
7.100000000000000533e+00 1.300000000000000044e+00 1.558018437599130446e-01
7.200000000000000178e+00 1.300000000000000044e+00 1.351089099758872036e-01
7.300000000000000711e+00 1.300000000000000044e+00 1.156064323441701458e-01
7.400000000000000355e+00 1.300000000000000044e+00 9.715055325419431898e-02
7.500000000000000000e+00 1.300000000000000044e+00 7.959243003753185830e-02
7.600000000000000533e+00 1.300000000000000044e+00 6.278131540007443612e-02
7.700000000000000178e+00 1.300000000000000044e+00 4.656629769092275606e-02
7.800000000000000711e+00 1.300000000000000044e+00 3.079714293649180382e-02
7.900000000000000355e+00 1.300000000000000044e+00 1.532454523909327140e-02
8.000000000000000000e+00 1.300000000000000044e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.400000000000000133e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.400000000000000133e+00 1.585885761558068416e-02
2.000000000000000111e-01 1.400000000000000133e+00 3.188092897709520618e-02
3.000000000000000444e-01 1.400000000000000133e+00 4.823051601006482503e-02
4.000000000000000222e-01 1.400000000000000133e+00 6.507402617952884327e-02
5.000000000000000000e-01 1.400000000000000133e+00 8.258083181274186724e-02
6.000000000000000888e-01 1.400000000000000133e+00 1.009238476856933187e-01
7.000000000000000666e-01 1.400000000000000133e+00 1.202796384741974256e-01
8.000000000000000444e-01 1.400000000000000133e+00 1.408277606098709556e-01
9.000000000000000222e-01 1.400000000000000133e+00 1.627488712688281436e-01
1.000000000000000000e+00 1.400000000000000133e+00 1.862208677932085110e-01
1.100000000000000089e+00 1.400000000000000133e+00 2.114119108666209779e-01
1.200000000000000178e+00 1.400000000000000133e+00 2.384685917472957883e-01
1.300000000000000044e+00 1.400000000000000133e+00 2.674967253127973899e-01
1.400000000000000133e+00 1.400000000000000133e+00 2.985314345099392974e-01
1.500000000000000000e+00 1.400000000000000133e+00 3.314928953475874129e-01
1.600000000000000089e+00 1.400000000000000133e+00 3.661258063861135281e-01
1.700000000000000178e+00 1.400000000000000133e+00 4.019274239364494794e-01
1.800000000000000044e+00 1.400000000000000133e+00 4.380856659427949662e-01
1.900000000000000133e+00 1.400000000000000133e+00 4.734781646162201652e-01
2.000000000000000000e+00 1.400000000000000133e+00 5.068114250881782246e-01
2.100000000000000089e+00 1.400000000000000133e+00 5.369464780397640302e-01
2.200000000000000178e+00 1.400000000000000133e+00 5.632634327026955212e-01
2.300000000000000266e+00 1.400000000000000133e+00 5.856778093406502794e-01
2.400000000000000355e+00 1.400000000000000133e+00 6.044626994982396084e-01
2.500000000000000000e+00 1.400000000000000133e+00 6.200598772648470147e-01
2.600000000000000089e+00 1.400000000000000133e+00 6.329502570323124466e-01
2.700000000000000178e+00 1.400000000000000133e+00 6.435847134343111176e-01
2.800000000000000266e+00 1.400000000000000133e+00 6.523557207705052985e-01
2.900000000000000355e+00 1.400000000000000133e+00 6.595914549370710533e-01
3.000000000000000000e+00 1.400000000000000133e+00 6.655602885682478931e-01
3.100000000000000089e+00 1.400000000000000133e+00 6.704790085866065841e-01
3.200000000000000178e+00 1.400000000000000133e+00 6.745215183336733533e-01
3.300000000000000266e+00 1.400000000000000133e+00 6.778266708606497382e-01
3.400000000000000355e+00 1.400000000000000133e+00 6.805048117856535850e-01
3.500000000000000000e+00 1.400000000000000133e+00 6.826430242706527096e-01
3.600000000000000089e+00 1.400000000000000133e+00 6.843092242978201512e-01
3.700000000000000178e+00 1.400000000000000133e+00 6.855552905952320142e-01
3.800000000000000266e+00 1.400000000000000133e+00 6.864193997562683114e-01
3.900000000000000355e+00 1.400000000000000133e+00 6.869277058536957803e-01
4.000000000000000000e+00 1.400000000000000133e+00 6.870954691855212237e-01
4.100000000000000533e+00 1.400000000000000133e+00 6.869277058536950031e-01
4.200000000000000178e+00 1.400000000000000133e+00 6.864193997562675342e-01
4.299999999999999822e+00 1.400000000000000133e+00 6.855552905952313480e-01
4.400000000000000355e+00 1.400000000000000133e+00 6.843092242978193740e-01
4.500000000000000000e+00 1.400000000000000133e+00 6.826430242706517104e-01
4.600000000000000533e+00 1.400000000000000133e+00 6.805048117856525858e-01
4.700000000000000178e+00 1.400000000000000133e+00 6.778266708606484059e-01
4.800000000000000711e+00 1.400000000000000133e+00 6.745215183336716880e-01
4.900000000000000355e+00 1.400000000000000133e+00 6.704790085866048077e-01
5.000000000000000000e+00 1.400000000000000133e+00 6.655602885682460057e-01
5.100000000000000533e+00 1.400000000000000133e+00 6.595914549370689439e-01
5.200000000000000178e+00 1.400000000000000133e+00 6.523557207705034111e-01
5.300000000000000711e+00 1.400000000000000133e+00 6.435847134343090081e-01
5.400000000000000355e+00 1.400000000000000133e+00 6.329502570323103372e-01
5.500000000000000000e+00 1.400000000000000133e+00 6.200598772648451273e-01
5.600000000000000533e+00 1.400000000000000133e+00 6.044626994982378321e-01
5.700000000000000178e+00 1.400000000000000133e+00 5.856778093406486141e-01
5.800000000000000711e+00 1.400000000000000133e+00 5.632634327026937449e-01
5.900000000000000355e+00 1.400000000000000133e+00 5.369464780397624759e-01
6.000000000000000000e+00 1.400000000000000133e+00 5.068114250881770033e-01
6.100000000000000533e+00 1.400000000000000133e+00 4.734781646162189994e-01
6.200000000000000178e+00 1.400000000000000133e+00 4.380856659427943556e-01
6.300000000000000711e+00 1.400000000000000133e+00 4.019274239364489798e-01
6.400000000000000355e+00 1.400000000000000133e+00 3.661258063861130285e-01
6.500000000000000000e+00 1.400000000000000133e+00 3.314928953475870799e-01
6.600000000000000533e+00 1.400000000000000133e+00 2.985314345099387978e-01
6.700000000000000178e+00 1.400000000000000133e+00 2.674967253127971678e-01
6.800000000000000711e+00 1.400000000000000133e+00 2.384685917472954553e-01
6.900000000000000355e+00 1.400000000000000133e+00 2.114119108666207836e-01
7.000000000000000000e+00 1.400000000000000133e+00 1.862208677932085110e-01
7.100000000000000533e+00 1.400000000000000133e+00 1.627488712688280326e-01
7.200000000000000178e+00 1.400000000000000133e+00 1.408277606098709278e-01
7.300000000000000711e+00 1.400000000000000133e+00 1.202796384741973423e-01
7.400000000000000355e+00 1.400000000000000133e+00 1.009238476856932493e-01
7.500000000000000000e+00 1.400000000000000133e+00 8.258083181274189499e-02
7.600000000000000533e+00 1.400000000000000133e+00 6.507402617952878776e-02
7.700000000000000178e+00 1.400000000000000133e+00 4.823051601006481115e-02
7.800000000000000711e+00 1.400000000000000133e+00 3.188092897709510903e-02
7.900000000000000355e+00 1.400000000000000133e+00 1.585885761558063906e-02
8.000000000000000000e+00 1.400000000000000133e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.500000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.500000000000000000e+00 1.622995624613420701e-02
2.000000000000000111e-01 1.500000000000000000e+00 3.263719934624339375e-02
3.000000000000000444e-01 1.500000000000000000e+00 4.940081119271245991e-02
4.000000000000000222e-01 1.500000000000000000e+00 6.670344149523416144e-02
5.000000000000000000e-01 1.500000000000000000e+00 8.473302334821347648e-02
6.000000000000000888e-01 1.500000000000000000e+00 1.036843672016395240e-01
7.000000000000000666e-01 1.500000000000000000e+00 1.237605132570552269e-01
8.000000000000000444e-01 1.500000000000000000e+00 1.451736227205709384e-01
9.000000000000000222e-01 1.500000000000000000e+00 1.681450129123198689e-01
1.000000000000000000e+00 1.500000000000000000e+00 1.929036347766480419e-01
1.100000000000000089e+00 1.500000000000000000e+00 2.196817614700736221e-01
1.200000000000000178e+00 1.500000000000000000e+00 2.487057578501893906e-01
